dataset,clase,train_original,objetivo_balance,estado,motivo_sin_sinteticas,faltante_solicitado,faltante_final,tope_por_clase_aplicado,tope_global_aplicado,objetivo_alcanzado,scaling_strategy,muestras_sinteticas_generadas,total_original,total_resampled,ratio_original,ratio_resampled,n_candidatas,n_filtradas,riesgo_medio,riesgo_std,densidad_media,vecinos_validos_promedio,umbral_densidad,umbral_entropia,k_pedidos,k_efectivo,percentil_densidad,percentil_riesgo,criterio_pureza,tecnica_sobremuestreo,factor_equilibrio,random_state,metric,timestamp
shuttle,1,36321,36321,no se sobremuestrea,sin_faltante(actual>=objetivo),0,0,False,False,1,pre_split,0,36481,36481,0.995614,0.995614,,,,,,,,,7,7,25.0,50.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-02T02:15:37.545002
shuttle,2,40,36321,sobremuestreada,insuficientes_filtradas(<k+1),36281,36281,False,False,0,pre_split,0,36481,36481,0.001096,0.001096,40.0,7.0,0.6122448979591837,0.18253616142855428,0.5714285714285714,4.0,0.5714285714285714,,7,7,25.0,50.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-02T02:15:37.875595
shuttle,3,102,36321,sobremuestreada,ok,36219,36219,False,False,1,pre_split,36219,36481,72700,0.002796,0.499601,102.0,33.0,0.3939393939393938,0.27698862810469943,0.5714285714285712,4.0,0.5714285714285714,,7,7,25.0,50.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-02T02:15:40.542708
shuttle,6,8,36321,sobremuestreada,insuficientes_filtradas(<k+1),36313,36313,False,False,0,pre_split,0,36481,72700,0.000219,0.00011,8.0,5.0,0.3142857142857142,0.20995626366712958,0.5,4.0,0.42857142857142855,,7,7,25.0,50.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-02T02:15:40.734849
shuttle,7,10,36321,sobremuestreada,ok,36311,36311,False,False,1,pre_split,36311,36481,109011,0.000274,0.333187,10.0,10.0,0.4428571428571429,0.04285714285714286,0.5142857142857143,4.0,0.42857142857142855,,7,7,25.0,50.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-02T02:15:43.137937
