dataset,clase,train_original,objetivo_balance,estado,motivo_sin_sinteticas,faltante_solicitado,faltante_final,tope_por_clase_aplicado,tope_global_aplicado,objetivo_alcanzado,scaling_strategy,muestras_sinteticas_generadas,total_original,total_resampled,ratio_original,ratio_resampled,n_candidatas,n_filtradas,riesgo_medio,riesgo_std,densidad_media,vecinos_validos_promedio,umbral_densidad,umbral_entropia,k_pedidos,k_efectivo,percentil_densidad,percentil_riesgo,criterio_pureza,tecnica_sobremuestreo,factor_equilibrio,random_state,metric,timestamp
ecoli,0,95,95,no se sobremuestrea,sin_faltante(actual>=objetivo),0,0,False,False,1,pre_split,0,222,222,0.427928,0.427928,,,,,,,,,7,7,50.0,50.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:25:44.725152
ecoli,1,47,95,sobremuestreada,ok,48,48,False,False,1,pre_split,48,222,270,0.211712,0.351852,47.0,31.0,0.3271889400921659,0.17847849521693165,0.5714285714285716,4.0,0.5714285714285714,,7,7,50.0,50.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:25:44.754748
ecoli,2,2,95,sobremuestreada,insuficientes_candidatas(<k+1),93,93,False,False,0,pre_split,0,222,270,0.009009,0.007407,2.0,0.0,,,,0.0,,,7,7,50.0,50.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:25:44.754748
ecoli,3,2,95,sobremuestreada,insuficientes_candidatas(<k+1),93,93,False,False,0,pre_split,0,222,270,0.009009,0.007407,2.0,0.0,,,,0.0,,,7,7,50.0,50.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:25:44.755746
ecoli,4,28,95,sobremuestreada,ok,67,67,False,False,1,pre_split,67,222,337,0.126126,0.281899,28.0,23.0,0.40993788819875776,0.1898224445954798,0.5714285714285714,4.0,0.5714285714285714,,7,7,50.0,50.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:25:44.776746
ecoli,5,11,95,sobremuestreada,insuficientes_filtradas(<k+1),84,84,False,False,0,pre_split,0,222,337,0.04955,0.032641,11.0,6.0,0.19047619047619047,0.06734350297014738,0.5064935064935066,4.0,0.5714285714285714,,7,7,50.0,50.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:25:44.786750
ecoli,6,4,95,sobremuestreada,insuficientes_candidatas(<k+1),91,91,False,False,0,pre_split,0,222,337,0.018018,0.011869,4.0,0.0,,,,0.0,,,7,7,50.0,50.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:25:44.787751
ecoli,7,33,95,sobremuestreada,ok,62,62,False,False,1,pre_split,62,222,399,0.148649,0.238095,33.0,8.0,0.3035714285714286,0.20748125068968304,0.5714285714285714,4.0,0.5714285714285714,,7,7,50.0,50.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:25:44.822534
