dataset,clase,train_original,objetivo_balance,estado,motivo_sin_sinteticas,faltante_solicitado,faltante_final,tope_por_clase_aplicado,tope_global_aplicado,objetivo_alcanzado,scaling_strategy,muestras_sinteticas_generadas,total_original,total_resampled,ratio_original,ratio_resampled,n_candidatas,n_filtradas,riesgo_medio,riesgo_std,densidad_media,vecinos_validos_promedio,umbral_densidad,umbral_entropia,k_pedidos,k_efectivo,percentil_densidad,percentil_riesgo,criterio_pureza,tecnica_sobremuestreo,factor_equilibrio,random_state,metric,timestamp
shuttle,1,32032,32032,no se sobremuestrea,sin_faltante(actual>=objetivo),0,0,False,False,1,pre_split,0,40662,40662,0.787763,0.787763,,,,,,,,,7,7,75.0,75.0,entropia,PCSMOTE,1.0,42,euclidean,2025-10-29T23:37:06.640606
shuttle,2,24,32032,sobremuestreada,ok,32008,32008,False,False,1,pre_split,32008,40662,72670,0.00059,0.440787,24.0,19.0,0.10526315789473684,0.26154176136730956,0.7142857142857143,5.0,0.7142857142857143,0.5916727785823274,7,7,75.0,75.0,entropia,PCSMOTE,1.0,42,euclidean,2025-10-29T23:37:09.025972
shuttle,3,107,32032,sobremuestreada,ok,31925,31925,False,False,1,pre_split,31925,40662,104595,0.002631,0.306248,107.0,82.0,0.0,0.0,0.7142857142857141,5.0,0.7142857142857143,0.0,7,7,75.0,75.0,entropia,PCSMOTE,1.0,42,euclidean,2025-10-29T23:37:11.015170
shuttle,4,6131,32032,sobremuestreada,ok,25901,25901,False,False,1,pre_split,25901,40662,130496,0.15078,0.245463,6131.0,6131.0,0.0,0.0,0.718619661206515,5.030337628445604,0.7142857142857143,0.0,7,7,75.0,75.0,entropia,PCSMOTE,1.0,42,euclidean,2025-10-29T23:37:21.027230
shuttle,5,2356,32032,sobremuestreada,ok,29676,29676,False,False,1,pre_split,29676,40662,160172,0.057941,0.199985,2356.0,2354.0,0.0,0.0,0.7179238418627214,5.02546689303905,0.7142857142857143,0.0,7,7,75.0,75.0,entropia,PCSMOTE,1.0,42,euclidean,2025-10-29T23:37:25.702247
shuttle,6,8,32032,sobremuestreada,ok,32024,32024,False,False,1,pre_split,32024,40662,192196,0.000197,0.166663,8.0,8.0,0.1964285714285714,0.2251700038021159,0.7142857142857143,5.0,0.7142857142857143,0.8631205685666311,7,7,75.0,75.0,entropia,PCSMOTE,1.0,42,euclidean,2025-10-29T23:37:27.571141
shuttle,7,4,32032,sobremuestreada,insuficientes_candidatas(<k+1),32028,32028,False,False,0,pre_split,0,40662,192196,9.8e-05,2.1e-05,4.0,0.0,,,,0.0,,,7,7,75.0,75.0,entropia,PCSMOTE,1.0,42,euclidean,2025-10-29T23:37:27.574158
