dataset,clase,train_original,objetivo_balance,estado,motivo_sin_sinteticas,faltante_solicitado,faltante_final,tope_por_clase_aplicado,tope_global_aplicado,objetivo_alcanzado,scaling_strategy,muestras_sinteticas_generadas,total_original,total_resampled,ratio_original,ratio_resampled,n_candidatas,n_filtradas,riesgo_medio,riesgo_std,densidad_media,vecinos_validos_promedio,umbral_densidad,umbral_entropia,percentil_densidad,percentil_riesgo,criterio_pureza,tecnica_sobremuestreo,factor_equilibrio,random_state,modo_espacial,timestamp
glass,1,56,48,no se sobremuestrea,sin_faltante(actual>=objetivo),0,0,False,False,1,pre_split,0,171,171,0.327485,0.327485,,,,,,,,,25.0,75.0,proporcion,PCSMOTE,0.8,42,2d,2025-10-20T01:21:42.177917
glass,2,61,48,no se sobremuestrea,sin_faltante(actual>=objetivo),0,0,False,False,1,pre_split,0,171,171,0.356725,0.356725,,,,,,,,,25.0,75.0,proporcion,PCSMOTE,0.8,42,2d,2025-10-20T01:21:42.177917
glass,3,14,48,sobremuestreada,insuficientes_filtradas(<k+1),34,34,False,False,0,pre_split,0,171,171,0.081871,0.081871,14.0,1.0,0.5714285714285714,0.0,0.3265306122448979,5.0,0.2857142857142857,,25.0,75.0,proporcion,PCSMOTE,0.8,42,2d,2025-10-20T01:21:42.204107
glass,5,10,48,sobremuestreada,insuficientes_filtradas(<k+1),38,38,False,False,0,pre_split,0,171,171,0.05848,0.05848,10.0,3.0,0.42857142857142855,0.0,0.2857142857142857,5.0,0.2857142857142857,,25.0,75.0,proporcion,PCSMOTE,0.8,42,2d,2025-10-20T01:21:42.242102
glass,6,7,48,sobremuestreada,insuficientes_candidatas(<k+1),41,41,False,False,0,pre_split,0,171,171,0.040936,0.040936,7.0,0.0,,,,,,,25.0,75.0,proporcion,PCSMOTE,0.8,42,2d,2025-10-20T01:21:42.243336
glass,7,23,48,sobremuestreada,insuficientes_filtradas(<k+1),25,25,False,False,0,pre_split,0,171,171,0.134503,0.134503,23.0,1.0,0.42857142857142855,0.0,0.3478260869565217,5.0,0.2857142857142857,,25.0,75.0,proporcion,PCSMOTE,0.8,42,2d,2025-10-20T01:21:42.272861
