dataset,clase,train_original,objetivo_balance,estado,motivo_sin_sinteticas,faltante_solicitado,faltante_final,tope_por_clase_aplicado,tope_global_aplicado,objetivo_alcanzado,scaling_strategy,muestras_sinteticas_generadas,total_original,total_resampled,ratio_original,ratio_resampled,n_candidatas,n_filtradas,riesgo_medio,riesgo_std,densidad_media,vecinos_validos_promedio,umbral_densidad,umbral_entropia,k_pedidos,k_efectivo,percentil_densidad,percentil_riesgo,criterio_pureza,tecnica_sobremuestreo,factor_equilibrio,random_state,metric,timestamp
shuttle,1,36321,36321,no se sobremuestrea,sin_faltante(actual>=objetivo),0,0,False,False,1,pre_split,0,36481,36481,0.995614,0.995614,,,,,,,,,7,7,25.0,50.0,entropia,PCSMOTE,1.0,42,euclidean,2025-11-02T02:15:03.424648
shuttle,2,40,36321,sobremuestreada,ok,36281,36281,False,False,1,pre_split,36281,36481,72762,0.001096,0.499175,40.0,33.0,0.0,0.0,0.5714285714285714,4.0,0.5714285714285714,0.0,7,7,25.0,50.0,entropia,PCSMOTE,1.0,42,euclidean,2025-11-02T02:15:05.559309
shuttle,3,102,36321,sobremuestreada,ok,36219,36219,False,False,1,pre_split,36219,36481,108981,0.002796,0.333278,102.0,88.0,0.08279220779220778,0.2224855281915666,0.5714285714285712,4.0,0.5714285714285714,0.5916727785823274,7,7,25.0,50.0,entropia,PCSMOTE,1.0,42,euclidean,2025-11-02T02:15:07.980355
shuttle,6,8,36321,sobremuestreada,ok,36313,36313,False,False,1,pre_split,36313,36481,145294,0.000219,0.249983,8.0,8.0,0.1964285714285714,0.2251700038021159,0.5,4.0,0.42857142857142855,0.8631205685666311,7,7,25.0,50.0,entropia,PCSMOTE,1.0,42,euclidean,2025-11-02T02:15:10.089913
shuttle,7,10,36321,sobremuestreada,ok,36311,36311,False,False,1,pre_split,36311,36481,181605,0.000274,0.2,10.0,10.0,0.4428571428571429,0.04285714285714286,0.5142857142857143,4.0,0.42857142857142855,0.9852281360342515,7,7,25.0,50.0,entropia,PCSMOTE,1.0,42,euclidean,2025-11-02T02:15:12.443562
