dataset,clase,train_original,objetivo_balance,estado,motivo_sin_sinteticas,faltante_solicitado,faltante_final,tope_por_clase_aplicado,tope_global_aplicado,objetivo_alcanzado,scaling_strategy,muestras_sinteticas_generadas,total_original,total_resampled,ratio_original,ratio_resampled,n_candidatas,n_filtradas,riesgo_medio,riesgo_std,densidad_media,vecinos_validos_promedio,umbral_densidad,umbral_entropia,k_pedidos,k_efectivo,percentil_densidad,percentil_riesgo,criterio_pureza,tecnica_sobremuestreo,factor_equilibrio,random_state,metric,timestamp
ecoli,0,95,95,no se sobremuestrea,sin_faltante(actual>=objetivo),0,0,False,False,1,pre_split,0,222,222,0.427928,0.427928,,,,,,,,,7,7,75.0,75.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:26:29.501172
ecoli,1,47,95,sobremuestreada,ok,48,48,False,False,1,pre_split,48,222,270,0.211712,0.351852,47.0,31.0,0.3271889400921659,0.17847849521693165,0.7142857142857144,5.0,0.7142857142857143,,7,7,75.0,75.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:26:29.541342
ecoli,2,2,95,sobremuestreada,insuficientes_candidatas(<k+1),93,93,False,False,0,pre_split,0,222,270,0.009009,0.007407,2.0,0.0,,,,0.0,,,7,7,75.0,75.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:26:29.542340
ecoli,3,2,95,sobremuestreada,insuficientes_candidatas(<k+1),93,93,False,False,0,pre_split,0,222,270,0.009009,0.007407,2.0,0.0,,,,0.0,,,7,7,75.0,75.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:26:29.543340
ecoli,4,28,95,sobremuestreada,ok,67,67,False,False,1,pre_split,67,222,337,0.126126,0.281899,28.0,23.0,0.40993788819875776,0.1898224445954798,0.7142857142857144,5.0,0.7142857142857143,,7,7,75.0,75.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:26:29.582137
ecoli,5,11,95,sobremuestreada,ok,84,84,False,False,1,pre_split,84,222,421,0.04955,0.225653,11.0,9.0,0.25396825396825395,0.1122391716169123,0.7142857142857143,5.0,0.7142857142857143,,7,7,75.0,75.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:26:29.614216
ecoli,6,4,95,sobremuestreada,insuficientes_candidatas(<k+1),91,91,False,False,0,pre_split,0,222,421,0.018018,0.009501,4.0,0.0,,,,0.0,,,7,7,75.0,75.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:26:29.615211
ecoli,7,33,95,sobremuestreada,ok,62,62,False,False,1,pre_split,62,222,483,0.148649,0.196687,33.0,8.0,0.3035714285714286,0.20748125068968304,0.7142857142857143,5.0,0.7142857142857143,,7,7,75.0,75.0,proporcion,PCSMOTE,1.0,42,euclidean,2025-11-03T00:26:29.679601
