dataset,clase,train_original,objetivo_balance,estado,motivo_sin_sinteticas,faltante_solicitado,faltante_final,tope_por_clase_aplicado,tope_global_aplicado,objetivo_alcanzado,scaling_strategy,muestras_sinteticas_generadas,total_original,total_resampled,ratio_original,ratio_resampled,n_candidatas,n_filtradas,riesgo_medio,riesgo_std,densidad_media,vecinos_validos_promedio,umbral_densidad,umbral_entropia,percentil_densidad,percentil_riesgo,criterio_pureza,tecnica_sobremuestreo,factor_equilibrio,random_state,modo_espacial,timestamp
shuttle,1,36469,29175,no se sobremuestrea,,0,0,False,False,1,pre_split,0,46400,46400,0.78597,0.78597,,,,,,,,,25.0,25.0,proporcion,PCSMOTE,0.8,42,2d,2025-09-11T15:18:20.492353
shuttle,2,40,29175,sobremuestreada,ok,29135,29135,False,False,1,pre_split,29135,46400,75535,0.000862,0.386245,40.0,7.0,0.45714285714285713,0.0903507902905251,1.0,2.0,1.0,,25.0,25.0,proporcion,PCSMOTE,0.8,42,2d,2025-09-11T15:18:30.154637
shuttle,3,137,29175,sobremuestreada,ok,29038,29038,False,False,1,pre_split,29038,46400,104573,0.002953,0.278992,137.0,9.0,0.5333333333333333,0.09428090415820631,0.9708029197080292,2.0,1.0,,25.0,25.0,proporcion,PCSMOTE,0.8,42,2d,2025-09-11T15:18:39.626941
shuttle,4,7122,29175,sobremuestreada,insuficientes_filtradas(<k+1),22053,22053,False,False,0,pre_split,0,46400,104573,0.153491,0.068106,7122.0,1.0,0.4,0.0,0.9985397360292053,2.0,1.0,,25.0,25.0,proporcion,PCSMOTE,0.8,42,2d,2025-09-11T15:18:42.402773
shuttle,5,2614,29175,sobremuestreada,insuficientes_filtradas(<k+1),26561,26561,False,False,0,pre_split,0,46400,104573,0.056336,0.024997,2614.0,0.0,,,0.9872991583779649,,1.0,,25.0,25.0,proporcion,PCSMOTE,0.8,42,2d,2025-09-11T15:18:43.512746
shuttle,6,8,29175,sobremuestreada,ok,29167,29167,False,False,1,pre_split,29167,46400,133740,0.000172,0.218147,8.0,6.0,0.43333333333333335,0.07453559924999298,0.05,2.0,0.0,,25.0,25.0,proporcion,PCSMOTE,0.8,42,2d,2025-09-11T15:18:51.613700
shuttle,7,10,29175,sobremuestreada,ok,29165,29165,False,False,1,pre_split,29165,46400,162905,0.000216,0.179092,10.0,6.0,0.4333333333333333,0.07453559924999298,0.0,2.0,0.0,,25.0,25.0,proporcion,PCSMOTE,0.8,42,2d,2025-09-11T15:18:59.819983
