dataset,clase,train_original,objetivo_balance,estado,motivo_sin_sinteticas,faltante_solicitado,faltante_final,tope_por_clase_aplicado,tope_global_aplicado,objetivo_alcanzado,scaling_strategy,muestras_sinteticas_generadas,total_original,total_resampled,ratio_original,ratio_resampled,n_candidatas,n_filtradas,riesgo_medio,riesgo_std,densidad_media,vecinos_validos_promedio,umbral_densidad,umbral_entropia,percentil_densidad,percentil_riesgo,criterio_pureza,tecnica_sobremuestreo,factor_equilibrio,random_state,modo_espacial,timestamp
shuttle,1,36469,29175,no se sobremuestrea,,0,0,False,False,1,pre_split,0,46400,46400,0.78597,0.78597,,,,,,,,,50.0,25.0,entropia,PCSMOTE,0.8,42,2d,2025-09-02T09:45:54.607561
shuttle,2,40,29175,sobremuestreada,ok,29135,29135,False,False,1,pre_split,29135,46400,75535,0.000862,0.386245,40.0,33.0,0.10303030303030304,0.23157543241870063,1.0,2.0,1.0,0.7219280948873623,50.0,25.0,entropia,PCSMOTE,0.8,42,2d,2025-09-02T09:45:57.960593
shuttle,3,137,29175,sobremuestreada,ok,29038,29038,False,False,1,pre_split,29038,46400,104573,0.002953,0.278992,137.0,105.0,0.009523809523809525,0.09712418121129114,0.9708029197080292,2.0,1.0,0.0,50.0,25.0,entropia,PCSMOTE,0.8,42,2d,2025-09-02T09:46:01.305062
shuttle,4,7122,29175,sobremuestreada,ok,22053,22053,False,False,1,pre_split,22053,46400,126626,0.153491,0.230403,7122.0,7108.0,0.00014068655036578504,0.011860301752499016,0.9985397360292053,2.06809229037704,1.0,0.0,50.0,25.0,entropia,PCSMOTE,0.8,42,2d,2025-09-02T09:46:09.171400
shuttle,5,2614,29175,sobremuestreada,ok,26561,26561,False,False,1,pre_split,26561,46400,153187,0.056336,0.190453,2614.0,2576.0,0.0,0.0,0.9872991583779649,2.0520186335403725,1.0,0.0,50.0,25.0,entropia,PCSMOTE,0.8,42,2d,2025-09-02T09:46:14.488182
shuttle,6,8,29175,sobremuestreada,ok,29167,29167,False,False,1,pre_split,29167,46400,182354,0.000172,0.159991,8.0,8.0,0.45,0.16583123951777,0.05,2.0,0.0,0.9709505944546688,50.0,25.0,entropia,PCSMOTE,0.8,42,2d,2025-09-02T09:46:17.734296
shuttle,7,10,29175,sobremuestreada,ok,29165,29165,False,False,1,pre_split,29165,46400,211519,0.000216,0.137931,10.0,10.0,0.39999999999999997,0.17888543819998318,0.0,2.0,0.0,0.9709505944546688,50.0,25.0,entropia,PCSMOTE,0.8,42,2d,2025-09-02T09:46:20.983239
