dataset,clase,train_original,objetivo_balance,estado,motivo_sin_sinteticas,faltante_solicitado,faltante_final,tope_por_clase_aplicado,tope_global_aplicado,objetivo_alcanzado,scaling_strategy,muestras_sinteticas_generadas,total_original,total_resampled,ratio_original,ratio_resampled,n_candidatas,n_filtradas,riesgo_medio,riesgo_std,densidad_media,vecinos_validos_promedio,umbral_densidad,umbral_entropia,percentil_densidad,percentil_riesgo,criterio_pureza,tecnica_sobremuestreo,factor_equilibrio,random_state,modo_espacial,timestamp
heart,0,128,102,no se sobremuestrea,,0,0,False,False,1,pre_split,0,237,237,0.540084,0.540084,,,,,,,,,25.0,50.0,entropia,PCSMOTE,0.8,42,2d,2025-09-02T09:50:15.034676
heart,1,43,102,sobremuestreada,ok,59,59,False,False,1,pre_split,59,237,296,0.181435,0.344595,43.0,43.0,0.7488372093023257,0.22032966106654905,0.06511627906976745,3.0,0.0,0.9709505944546688,25.0,50.0,entropia,PCSMOTE,0.8,42,2d,2025-09-02T09:50:15.064260
heart,2,28,102,sobremuestreada,ok,74,74,False,False,1,pre_split,74,237,370,0.118143,0.275676,28.0,28.0,0.7571428571428572,0.1720227796970328,0.04285714285714286,3.0,0.0,0.9709505944546688,25.0,50.0,entropia,PCSMOTE,0.8,42,2d,2025-09-02T09:50:15.083695
heart,3,28,102,sobremuestreada,ok,74,74,False,False,1,pre_split,74,237,444,0.118143,0.22973,28.0,28.0,0.8214285714285715,0.16335138037184677,0.014285714285714287,3.0,0.0,0.9709505944546688,25.0,50.0,entropia,PCSMOTE,0.8,42,2d,2025-09-02T09:50:15.094038
heart,4,10,102,sobremuestreada,ok,92,92,False,False,1,pre_split,92,237,536,0.042194,0.190299,10.0,7.0,1.0,0.0,0.0,3.0,0.0,0.5414460711655218,25.0,50.0,entropia,PCSMOTE,0.8,42,2d,2025-09-02T09:50:15.120782
